Probe ID,Gene Symbol,kMEblack,kMEblue,kMEbrown,kMEcyan,kMEgreen,kMEgreenyellow,kMEgrey60,kMElightcyan,kMElightgreen,kMEmagenta,kMEmidnightblue,kMEpink,kMEpurple,kMEred,kMEsalmon,kMEtan,kMEturquoise,kMEyellow,
ILMN_1653292,PFKFB4,-0.552057732,-0.329447473,0.291171203,0.408204474,0.613055803,0.459760625,0.066057238,-0.501184254,0.145500404,0.363633907,0.069643802,-0.440206725,0.454958083,0.415430833,-0.402917562,0.274539145,-0.567126538,0.144962803,
ILMN_1653310,ZNF580,-0.455200148,-0.508760373,0.901093617,0.581907031,0.494028761,0.548535842,0.309718403,-0.432845338,0.026515351,0.449698976,-0.070116896,-0.377926098,0.439032146,0.136116922,-0.143036197,0.301889315,-0.644603605,0.365582538,
ILMN_1653319,MC1R,0.067521349,-0.676121033,0.340477047,0.635125198,0.256867228,0.554961382,0.663263726,-0.29995152,-0.117592003,0.426612167,-0.024284735,-0.153935594,0.415965211,-0.0577576,0.282726845,0.345600433,-0.515741448,0.541901894,
ILMN_1653342,DUS1L,-0.266064422,-0.197565958,0.406009987,0.384102431,-0.002960763,0.601102832,0.199842008,0.001374245,-0.133344269,0.115161634,-0.189416326,0.182412901,-0.103281298,-0.35646029,0.206026448,-0.020631559,-0.267792083,0.624120495,
ILMN_1653376,KIAA1946,-0.410421198,-0.283450989,0.688544025,0.355756731,0.257875934,0.281423571,0.075480039,-0.26997071,0.089599707,0.336131581,-0.164417715,-0.354842705,0.254945522,-0.031255338,-0.234499208,0.271318686,-0.424111465,0.174897897,
ILMN_1653385,KIF3A,0.550740371,0.402753315,-0.542494934,-0.51692478,-0.560120447,-0.511498236,-0.153391537,0.77050826,-0.367833051,-0.564040308,-0.389892387,0.593506217,-0.588857227,-0.245553678,0.374540141,-0.51793701,0.681028156,-0.170605201,
ILMN_1653404,NKIRAS2,-0.662448366,-0.449578149,0.742393087,0.494299497,0.442867034,0.386254296,0.108475968,-0.479091859,0.256161004,0.524549786,0.124640188,-0.592034278,0.479550567,0.06952151,-0.421311962,0.545617462,-0.691330293,0.248318025,
ILMN_1653412,RAXL1,-0.360316994,-0.846872483,0.63908819,0.963532532,0.59369045,0.881860882,0.669277627,-0.502170084,-0.176211575,0.721353086,-0.126800535,-0.377894877,0.621781916,0.066242795,0.060549397,0.486489284,-0.864485652,0.713355431,
ILMN_1653429,SLC35A3,0.250930426,0.556176796,-0.418732483,-0.586257279,-0.367454631,-0.665557907,-0.470399793,0.382296162,0.025946565,-0.528386932,0.179169732,0.221563194,-0.384423444,0.079822372,-0.063707031,-0.3004365,0.58270066,-0.522749037,
ILMN_1653432,HNRPDL,0.028267382,0.743679447,-0.303228191,-0.541321469,-0.376054505,-0.490679042,-0.664220929,0.2826729,0.202358352,-0.626639269,-0.143786391,0.230141511,-0.530629411,-0.030327136,-0.203835102,-0.461257651,0.612831561,-0.523857711,
ILMN_1653438,PHF14,0.132017123,-0.443342286,0.056324525,0.287315231,0.187537932,0.073491704,0.355517342,-0.272417902,0.076724887,0.3613287,0.210380631,-0.324660062,0.425332541,0.068445444,0.016182167,0.459564817,-0.298497142,0.041506238,
ILMN_1653466,HES4,-0.774145693,0.289081331,0.236396344,-0.061961399,-0.06689272,0.020765422,-0.533050555,-0.076787734,0.345153779,0.016597695,-0.014037422,-0.230481404,-0.175208319,-0.207978218,-0.585800641,0.064372536,-0.142803505,-0.004525391,
ILMN_1653494,S100A1,-0.469193738,-0.738286796,0.606937283,0.763018579,0.650554143,0.649317088,0.459089231,-0.675057792,0.074240891,0.918052597,-0.01497791,-0.624037532,0.75751852,0.144078512,-0.219992844,0.687222037,-0.855286989,0.386447788,
ILMN_1653501,SEMA3B,-0.188931545,-0.466413386,0.386107216,0.422228986,0.861787037,0.371063985,0.315103594,-0.527693843,-0.033515256,0.274908803,0.002040989,-0.380579405,0.654740982,0.874249194,-0.159485419,0.197511055,-0.505233106,-0.024887981,
ILMN_1653504,EDG1,-0.411400001,-0.688902338,0.464604662,0.64802515,0.541126423,0.523308207,0.410224209,-0.596745885,0.044543019,0.941865805,0.074217048,-0.613895766,0.717073962,0.053682617,-0.220421283,0.739870793,-0.784126256,0.339056167,
ILMN_1653529,TEX10,0.550342436,0.644008687,-0.539523318,-0.748701246,-0.577379124,-0.634432516,-0.340443354,0.726269465,-0.251775176,-0.785926619,-0.237049366,0.681632869,-0.706229533,-0.108194574,0.325579792,-0.750926163,0.838190536,-0.352291708,
ILMN_1653553,C14orf80,-0.593447652,-0.256071039,0.591252197,0.413755704,0.224435098,0.600793724,0.13092051,-0.181681874,-0.080103485,0.2559181,-0.206955671,-0.065417778,0.070531766,-0.109577176,-0.096289665,0.019850539,-0.487594597,0.565941806,
ILMN_1653599,ATP5D,-0.043598919,0.569371964,-0.114768173,-0.415269929,-0.559380012,-0.161371581,-0.417089779,0.55860838,-0.1733252,-0.503011755,-0.389168731,0.576005618,-0.747898237,-0.467375586,0.127409366,-0.596993639,0.484851239,0.070372032,
ILMN_1653612,KCTD9,0.479373112,-0.488928999,0.067758291,0.298933496,0.22602958,0.391545364,0.694599621,0.075900584,-0.627076285,0.215019218,-0.298002507,0.344320418,0.181924863,0.093226838,0.710506752,-0.044875335,-0.143821672,0.462700961,
ILMN_1653670,CUL3,0.709191924,0.460073143,-0.513514934,-0.642694832,-0.57106229,-0.477189401,-0.077399686,0.812056555,-0.492927142,-0.694281147,-0.411114437,0.816222972,-0.687952066,-0.195870959,0.582251119,-0.749925907,0.784565591,-0.136006527,
ILMN_1653687,GALNT9,0.165379965,-0.144749574,0.068752928,0.212086965,-0.289667021,0.395334527,0.385553108,0.529559601,-0.680022496,-0.185003625,-0.613212821,0.634806823,-0.408072428,-0.419834199,0.653079152,-0.412447543,0.031883294,0.760199868,
ILMN_1653708,CORO1B,-0.361804799,-0.43301826,0.164309723,0.419684131,0.597738595,0.346219455,0.182965,-0.685062388,0.235965962,0.56783294,0.565278128,-0.572728166,0.65753751,0.423202867,-0.333959014,0.600070481,-0.592982525,0.035829375,
ILMN_1653709,TIMM9,0.039491387,0.721367909,-0.27872879,-0.553879805,-0.409074151,-0.592370647,-0.696981068,0.033958998,0.599892642,-0.474197102,0.325224173,-0.001817461,-0.377979966,-0.126259978,-0.328055933,-0.180401769,0.553089052,-0.672666755,
ILMN_1653718,ZFAND2B,0.089833912,0.69322766,-0.275398387,-0.566641861,-0.39500198,-0.353995209,-0.489441702,0.372095537,0.048492055,-0.719160028,-0.111038007,0.490152006,-0.614752869,-0.025751795,0.056719399,-0.648307429,0.595573623,-0.271354906,
ILMN_1653750,SOX10,-0.24193981,-0.296367066,0.227306929,0.14430521,0.736060683,0.049524116,0.116384702,-0.556589997,0.170369868,0.216707814,0.311617934,-0.482031679,0.631288193,0.903420196,-0.342758377,0.226971717,-0.419927836,-0.230094743,
ILMN_1653762,VMP,0.402463884,0.767630727,-0.50768582,-0.788910617,-0.717299329,-0.65853787,-0.518100839,0.679747842,0.054174755,-0.730214883,-0.176623638,0.572261133,-0.770387993,-0.341328106,0.149239057,-0.658998413,0.855061004,-0.40699516,
ILMN_1653793,PDPK1,0.347043529,0.79407338,-0.509914005,-0.700181934,-0.719377642,-0.655217644,-0.553394836,0.483612462,0.141536855,-0.738337566,-0.009417871,0.457477262,-0.709196562,-0.29577766,0.063270148,-0.548378503,0.807591045,-0.46413034,
ILMN_1653828,CHFR,-0.52406697,-0.437638886,0.530345006,0.50783249,0.457115601,0.678129027,0.234226656,-0.239152609,-0.168263669,0.384917237,-0.109377721,-0.214757954,0.295034145,0.075044161,-0.126942136,0.303999604,-0.584875986,0.492935128,
ILMN_1653836,MGC34830,0.551896015,-0.499042687,-0.031809468,0.304281956,-0.056416577,0.357281497,0.772398845,0.358794408,-0.815282174,0.06048056,-0.33293129,0.507291012,-0.011223555,-0.146561779,0.852678584,-0.11914162,-0.077325537,0.682461535,
ILMN_1653856,STS-1,0.465996348,0.626369219,-0.493394786,-0.73281872,-0.465019584,-0.586636564,-0.317684605,0.451749023,-0.034974307,-0.68237632,-0.046127209,0.582220744,-0.578952996,-0.008085782,0.241857268,-0.710097806,0.726484372,-0.399195912,
ILMN_1653861,SCMH1,-0.494996723,-0.439383429,0.376237048,0.501599845,0.135945778,0.543512967,0.278648421,-0.166943856,-0.033079954,0.459170211,-0.155020098,-0.218942966,0.197163284,-0.293117587,-0.085352725,0.309773669,-0.577997873,0.629974522,
ILMN_1653878,CACNB2,0.625195989,0.358341424,-0.460704387,-0.505778659,-0.693365196,-0.513542958,-0.068627489,0.649271021,-0.258615116,-0.442141059,-0.188522943,0.556435171,-0.558808549,-0.473784293,0.447608005,-0.41894372,0.644502645,-0.117439454,
ILMN_1654013,C17orf28,0.075760195,-0.328428337,-0.035469135,0.340704832,0.089656169,0.562623253,0.492101824,0.106214841,-0.51297292,0.048429486,-0.358702911,0.36067302,-0.029320356,-0.021572418,0.468291762,-0.216208599,-0.210097602,0.681099998,
ILMN_1654016,MRLC2,-0.038091014,0.838983803,-0.378645363,-0.723527804,-0.729127998,-0.675035898,-0.821041643,0.492028624,0.339187967,-0.570878298,0.106109832,0.217159361,-0.706633199,-0.499713511,-0.276087607,-0.295964153,0.685498435,-0.487632585,
ILMN_1654032,ZYG11BL,0.084867422,-0.794051997,0.308115355,0.707805711,0.325541734,0.781093455,0.853526365,-0.094534166,-0.534451864,0.415001181,-0.246637213,0.104509399,0.345674648,-0.032151516,0.531501142,0.186352993,-0.564910914,0.871226713,
ILMN_1654060,MKNK2,0.276074758,-0.252444761,-0.074772658,0.187083547,-0.275911666,0.139561754,0.410105315,0.280351037,-0.477885677,0.065704188,-0.312774688,0.312758721,-0.130233185,-0.377788175,0.476774983,-0.086555686,-0.019432271,0.481911266,
ILMN_1654072,CX3CL1,-0.14800587,0.534490281,-0.150071712,-0.399137821,-0.580494709,-0.299636481,-0.510549094,0.574555953,0.003717493,-0.475251179,-0.330245765,0.305612003,-0.662405489,-0.516669933,-0.110972552,-0.367816802,0.425124455,-0.053433427,
ILMN_1654112,PARD6A,-0.106479679,0.373336597,0.095829352,-0.242191685,-0.437432517,-0.070770178,-0.20820273,0.397717386,-0.045241419,-0.439992637,-0.331014786,0.443468676,-0.575520603,-0.386523523,0.148173337,-0.57247525,0.262666497,0.213654915,
ILMN_1654118,BCL2L1,0.219232625,-0.330487161,-0.016616648,0.108005083,0.294519583,0.118579617,0.348557438,-0.257149574,-0.044082406,0.115588684,0.411123692,-0.095138743,0.36402278,0.391548642,0.129050035,0.174186784,-0.189448443,0.035970877,
ILMN_1654151,COX6C,0.036571802,0.880204341,-0.34195335,-0.76440794,-0.536160395,-0.673227223,-0.784997553,0.334578774,0.407827372,-0.667812592,0.007731515,0.267489396,-0.649106332,-0.204454866,-0.240126482,-0.520158022,0.721830698,-0.623437859,
ILMN_1654217,MPP2,0.359007285,0.327691166,-0.199503098,-0.310366513,-0.3082729,-0.11073897,-0.021753536,0.538740445,-0.441618449,-0.64996545,-0.259956256,0.685447671,-0.543876005,-0.007184274,0.461614078,-0.752407907,0.475575137,0.094202568,
ILMN_1654287,ADCY9,0.788709377,-0.048635836,-0.37704344,-0.10800471,-0.429255859,-0.090470833,0.408092943,0.534225982,-0.548569955,-0.269601438,-0.240320686,0.640386819,-0.329636834,-0.332558304,0.813704517,-0.293070318,0.392079847,0.253269105,
ILMN_1654289,ELK1,0.318784995,-0.495955446,-0.086920417,0.442613728,0.040849137,0.276442026,0.548914458,-0.203192388,-0.104784919,0.316314041,0.280205508,-0.11152608,0.321031382,-0.110614375,0.307658844,0.386724233,-0.264943084,0.320110769,
ILMN_1654318,PTPN23,-0.029375236,-0.580864887,-0.022145777,0.477766853,0.294255307,0.60276518,0.594255746,-0.173914348,-0.405008687,0.449082591,-0.113166742,0.042797611,0.315657732,0.062784107,0.289680434,0.148988576,-0.474116044,0.646407795,
ILMN_1654322,ATP1B3,0.15592838,0.900604103,-0.544256616,-0.767094015,-0.71623467,-0.694523785,-0.704577254,0.472636389,0.248851592,-0.746241766,0.041381963,0.415263461,-0.758565642,-0.314243009,-0.066382834,-0.547526779,0.791133396,-0.49170867,
ILMN_1654370,TESK2,-0.441872512,-0.516222515,0.658750625,0.524027014,0.846045094,0.432856504,0.265630578,-0.653263431,0.114664233,0.496101691,-0.035249515,-0.574994529,0.716054163,0.652078883,-0.336417502,0.356909709,-0.669111403,0.046776205,
ILMN_1654385,ASB13,0.522222224,0.644605712,-0.450888886,-0.640581696,-0.579579432,-0.470293435,-0.296447569,0.629497749,-0.156677795,-0.750908408,-0.234636067,0.709528746,-0.713248236,-0.221959381,0.402704361,-0.684459951,0.794234122,-0.251041668,
ILMN_1654398,RGL1,0.35159307,-0.204831658,-0.175783476,-0.068428301,0.075077706,-0.099525536,0.327239563,0.096888757,-0.282104149,-0.014952855,-0.055946231,0.083767578,0.152127696,0.216409429,0.269428497,0.083008153,0.01217792,0.024047416,
ILMN_1654422,ACTN2,0.493279387,0.699534478,-0.601867112,-0.643724161,-0.724439705,-0.601228506,-0.417598834,0.786683481,-0.207493477,-0.796635367,-0.361806586,0.668421276,-0.804624205,-0.321779169,0.295798346,-0.672508407,0.870415616,-0.305666035,
ILMN_1654457,TXN2,-0.5434687,-0.420510702,0.941223741,0.524212722,0.519191006,0.493840227,0.185578773,-0.476724842,0.083434676,0.424794804,-0.089921172,-0.419239949,0.422602274,0.163898739,-0.250779944,0.264374498,-0.62096086,0.268918313,
ILMN_1654468,ACRV1,0.517238864,0.556098188,-0.606054578,-0.509924779,-0.697024971,-0.384109522,-0.228760484,0.724667328,-0.255091223,-0.671476263,-0.269764818,0.704044309,-0.755201161,-0.438143202,0.436721183,-0.567729272,0.743226491,-0.064707624,
ILMN_1654516,TMPIT,-0.649336094,-0.450598686,0.718182348,0.614337411,0.412933248,0.644590783,0.184612701,-0.466810002,0.067856031,0.498164367,-0.022714651,-0.406138046,0.363979801,-0.033268491,-0.267856773,0.370554776,-0.690698657,0.460217923,
ILMN_1654541,ATP6V1G2,0.433319595,0.86536077,-0.586528583,-0.837648148,-0.781401571,-0.784237432,-0.63922448,0.669744326,0.105123916,-0.760975233,-0.076382295,0.517339244,-0.794581119,-0.361149936,0.088286773,-0.566733397,0.941944979,-0.561084893,
ILMN_1654542,C5orf21,-0.104902876,-0.479161117,0.206154168,0.243057551,0.406047963,0.121145324,0.336456178,-0.383477735,0.085692325,0.459021604,0.19005112,-0.442034347,0.544717309,0.225721795,-0.170081001,0.457375258,-0.456007436,0.024989957,
ILMN_1654543,MED6,0.314208281,0.509176108,-0.401323055,-0.446815305,-0.503343679,-0.339471155,-0.276704895,0.637733454,-0.313343677,-0.56805462,-0.332356009,0.573325518,-0.627182342,-0.238730936,0.299622489,-0.492787047,0.607051243,-0.093305797,
ILMN_1654545,CPSF1,-0.043030049,-0.643469377,0.320625882,0.6438415,0.329246459,0.811820552,0.709741095,-0.163658188,-0.476621313,0.347160861,-0.193751917,0.133513481,0.253237247,-0.008576519,0.435892931,0.038649984,-0.534852457,0.826756388,
ILMN_1654552,MRPS31,0.169615578,-0.164936793,-0.129964689,0.129660537,0.2572851,0.156539556,0.215669713,-0.307490952,0.150201383,0.15438389,0.075371234,-0.104897923,0.270646191,0.264748863,0.065306432,0.117191554,-0.104930895,-0.043914072,
ILMN_1654566,HSPA1L,0.401421287,0.146171735,-0.485182379,-0.213593775,-0.389617223,-0.369320307,-0.082450028,0.160692055,0.134567208,-0.118756636,0.219442482,0.033437601,-0.118025878,-0.240113884,0.094262755,0.139947142,0.324874429,-0.237897897,
ILMN_1654571,FCHO1,-0.112918065,-0.395597944,0.205391706,0.423209545,0.479310054,0.488158508,0.380393371,-0.148019736,-0.402572692,0.086130754,-0.258297527,0.041061771,0.264097553,0.485613459,0.157110142,-0.079894637,-0.365181971,0.397549683,
ILMN_1654583,CHD1,-0.150147991,-0.83509078,0.47184522,0.708873417,0.750520968,0.578274169,0.69320485,-0.528249411,-0.243562462,0.618303617,-0.038880652,-0.419630123,0.767510329,0.485030679,0.049901174,0.455074288,-0.764023359,0.396272709,
ILMN_1654606,ZDHHC22,-0.246292429,-0.373363893,0.675361223,0.521095413,0.268895903,0.356659295,0.244287559,-0.316999336,0.13689817,0.268180492,-0.124262693,-0.30846529,0.292061668,0.00214864,-0.084086898,0.207190333,-0.427222311,0.235477479,
ILMN_1654629,MGC4618,-0.586487867,-0.385217303,0.625806755,0.594726697,0.437343436,0.767002411,0.211279394,-0.277134442,-0.14968512,0.294370885,-0.241683679,-0.14040314,0.212827514,0.08550781,-0.105910863,0.125671736,-0.58329923,0.57030804,
ILMN_1654639,HERC6,0.293473958,0.463086934,-0.392427261,-0.614113287,-0.315482682,-0.410877766,-0.282346769,0.266940528,0.023200531,-0.335377208,0.080640402,0.332075324,-0.350022417,-0.071038557,0.117032936,-0.23816083,0.498357319,-0.329278075,
ILMN_1654653,KNS2,0.720193305,0.405112663,-0.522348407,-0.535738632,-0.657249688,-0.423375297,-0.046859745,0.896924582,-0.4957537,-0.657171475,-0.434827918,0.81069228,-0.708604263,-0.357761625,0.627608633,-0.629161491,0.772426035,-0.035514478,
ILMN_1654671,LOC653705,0.260617434,-0.167622156,-0.021206967,0.259724904,-0.289067406,0.284081393,0.30238191,0.290887543,-0.332230128,0.082488621,-0.430740537,0.279294943,-0.1783267,-0.516982625,0.441775172,-0.01893583,0.044000523,0.435015584,
ILMN_1654685,MCTP1,0.443677368,0.304104695,-0.541019188,-0.313756785,-0.335609967,-0.28130001,-0.074230217,0.530690852,-0.278815727,-0.408232614,-0.322434691,0.455870674,-0.414378531,-0.084908254,0.302037614,-0.462766881,0.49505804,-0.105931898,
ILMN_1654690,CECR5,-0.588549781,0.10622311,0.22464608,0.070033802,0.024745276,0.155979272,-0.252190496,-0.104180376,0.17502349,0.066722301,-0.054916903,-0.173981525,-0.06863808,-0.147641872,-0.381814895,0.066054773,-0.222788949,0.135158348,
ILMN_1654697,SUHW2,0.776640296,0.081844433,-0.646448319,-0.283180893,-0.536316879,-0.224913842,0.248534858,0.553039559,-0.380713882,-0.243929983,-0.13964961,0.577840496,-0.37109235,-0.404175783,0.650176033,-0.287423672,0.49487261,0.096770681,
ILMN_1654737,TRIM32,0.494222692,0.855256324,-0.656687646,-0.874730569,-0.671685219,-0.801553452,-0.580549563,0.600353413,0.041913305,-0.799198679,-0.060982,0.55027687,-0.730741068,-0.145574768,0.130729032,-0.669198362,0.94128963,-0.5990486,
ILMN_1654851,C2orf17,0.606741089,0.681199383,-0.596858184,-0.743278215,-0.676642157,-0.599900837,-0.316559473,0.67836052,-0.201406741,-0.806578713,-0.170761469,0.735061424,-0.75507057,-0.208652959,0.384834114,-0.778481842,0.876950294,-0.318211543,
ILMN_1654861,ACO2,-0.059117786,0.527113318,-0.266322822,-0.415637439,-0.467593283,-0.331789099,-0.494384593,0.185229138,0.319645236,-0.288723332,0.12237375,0.139957965,-0.428246933,-0.351017036,-0.173867962,-0.168562893,0.391711158,-0.261556231,
ILMN_1654920,HNRPH3,-0.327204414,-0.340450766,0.405033858,0.379496431,0.580934804,0.168535239,0.106496867,-0.618090992,0.349607196,0.428911557,0.067416362,-0.63801642,0.606937123,0.434088138,-0.43146029,0.367219229,-0.490366305,-0.168570806,
ILMN_1654939,TMED2,0.237236525,0.813939673,-0.490957086,-0.825506058,-0.493348004,-0.854460957,-0.721157156,0.393956526,0.262407574,-0.681341081,0.192284999,0.221685409,-0.534652267,-0.00366939,-0.187053038,-0.408745748,0.772475721,-0.765643612,
ILMN_1654946,ZNF447,0.252532902,0.800053616,-0.554803698,-0.681266717,-0.693182345,-0.668502177,-0.644892024,0.478022355,0.225105778,-0.706227889,0.098510798,0.340714187,-0.662406659,-0.260952867,-0.070447355,-0.426252977,0.782305273,-0.511376172,
ILMN_1654966,SCARA3,-0.14312896,-0.62019638,0.178741459,0.612016932,0.360024131,0.384388753,0.415329266,-0.506483997,0.110140193,0.778671326,0.273606969,-0.566447202,0.649200166,-0.040996974,-0.113126189,0.838290592,-0.59777236,0.231310919,
ILMN_1655039,SLC27A4,-0.56162198,-0.344198044,0.905210693,0.449977528,0.46097486,0.444326531,0.123866808,-0.400851985,0.09257187,0.311986252,-0.103912605,-0.361300132,0.342954011,0.183256204,-0.264045316,0.197435529,-0.56267137,0.263013002,
ILMN_1655046,NUTF2,-0.285439868,-0.0006599,0.407524557,0.10141714,0.027242585,0.054128063,-0.149777864,0.077022967,0.001503218,-0.00993945,-0.043083532,-0.097085281,-0.038079569,-0.017476177,-0.175412081,-0.001808497,-0.090471749,0.052705651,
ILMN_1655117,WDR19,0.396435536,-0.602221833,0.123966506,0.540020625,0.16406645,0.611798792,0.759384025,0.014653565,-0.483512594,0.292127547,-0.269826672,0.213873272,0.219618911,-0.12569262,0.627932364,0.127760586,-0.26028237,0.613282742,
ILMN_1655137,ZCCHC11,-0.121984776,-0.157703635,0.076349054,0.281764629,0.365439087,0.194373153,0.075002454,-0.424992323,0.192081123,0.172977843,0.179104322,-0.298707749,0.34819818,0.380567499,-0.20067427,0.109984175,-0.244232823,-0.074504619,
ILMN_1655154,PTBP1,-0.463371327,-0.807312157,0.530760571,0.746882516,0.814482385,0.653550061,0.495307371,-0.79771029,0.136579057,0.856742048,0.361213479,-0.71823184,0.901002999,0.381738374,-0.27786424,0.810087735,-0.926057838,0.321494289,
ILMN_1655163,STK24,0.219132031,0.437144361,-0.296428765,-0.471057016,-0.691371857,-0.427513996,-0.331891682,0.546868713,0.037333662,-0.285051025,0.025195636,0.344162825,-0.563163442,-0.672774168,0.133868704,-0.146710628,0.513682155,-0.127246339,
